class_id,pt0_x,pt0_y,pt1_x,pt1_y,pt2_x,pt2_y,pt3_x,pt3_y,pt4_x,pt4_y,pt5_x,pt5_y,pt6_x,pt6_y,pt7_x,pt7_y,pt8_x,pt8_y,pt9_x,pt9_y,pt10_x,pt10_y,pt11_x,pt11_y,pt12_x,pt12_y,pt13_x,pt13_y,pt14_x,pt14_y,pt15_x,pt15_y,pt16_x,pt16_y,pt17_x,pt17_y,pt18_x,pt18_y,pt19_x,pt19_y,pt20_x,pt20_y
1,0.0,0.0,0.03384086489677429,-0.07224923372268677,0.07568228244781494,-0.12758612632751465,0.09786525368690491,-0.179179847240448,0.11956116557121277,-0.23031353950500488,0.0349697470664978,-0.0548059344291687,0.0988481342792511,0.002278447151184082,0.14538154006004333,0.03115260601043701,0.18639740347862244,0.05753612518310547,0.015216141939163208,0.018608391284942627,0.10107627511024475,0.07429718971252441,0.1624082624912262,0.10671830177307129,0.21288254857063293,0.13378024101257324,0.009758174419403076,0.07104551792144775,0.09032502770423889,0.11848342418670654,0.14656126499176025,0.15050333738327026,0.19114580750465393,0.17304331064224243,0.015409618616104126,0.10352033376693726,0.07301801443099976,0.1446123719215393,0.11219486594200134,0.16931480169296265,0.14510315656661987,0.1860644817352295
1,0.0,0.0,0.035324811935424805,-0.07527673244476318,0.07798495888710022,-0.13230979442596436,0.10362201929092407,-0.1843361258506775,0.1270962357521057,-0.23517605662345886,0.04284268617630005,-0.05877542495727539,0.1079123318195343,-0.0034670233726501465,0.15715226531028748,0.026560664176940918,0.19925493001937866,0.052634596824645996,0.022092968225479126,0.013421118259429932,0.10772359371185303,0.06865578889846802,0.17004406452178955,0.10160380601882935,0.22063982486724854,0.12830579280853271,0.01604345440864563,0.0643053650856018,0.09657138586044312,0.11285018920898438,0.15306755900382996,0.14485740661621094,0.19800102710723877,0.16762596368789673,0.021943867206573486,0.09470361471176147,0.08038988709449768,0.1367667317390442,0.11970552802085876,0.161704421043396,0.15317082405090332,0.179226815700531
2,0.0,0.0,0.06198415160179138,-0.09249985218048096,0.0895407497882843,-0.18435978889465332,0.09163659811019897,-0.253222793340683,0.07059398293495178,-0.3373267650604248,0.01181444525718689,-0.10271298885345459,0.12604466080665588,-0.05825561285018921,0.1137305200099945,-0.05482959747314453,0.07725685834884644,-0.0726156234741211,-0.021356984972953796,-0.01985377073287964,0.11948835849761963,0.021432876586914062,0.09801661968231201,0.009653329849243164,0.057532697916030884,-0.01220691204071045,-0.030283913016319275,0.04971194267272949,0.10593664646148682,0.07866829633712769,0.08259209990501404,0.06593501567840576,0.04458606243133545,0.047336578369140625,-0.026487812399864197,0.10060721635818481,0.07139301300048828,0.12203001976013184,0.05603685975074768,0.10709643363952637,0.024194777011871338,0.09322875738143921
2,0.0,0.0,0.05975860357284546,-0.08912867307662964,0.09008318185806274,-0.18385571241378784,0.0930100679397583,-0.2570588290691376,0.07164177298545837,-0.34132635593414307,0.009197980165481567,-0.10458266735076904,0.12412834167480469,-0.05689185857772827,0.11607199907302856,-0.04907339811325073,0.08248057961463928,-0.06661331653594971,-0.024580448865890503,-0.022681117057800293,0.11730772256851196,0.023959994316101074,0.09964099526405334,0.013138175010681152,0.06137529015541077,-0.009161114692687988,-0.033805087208747864,0.04726386070251465,0.10356462001800537,0.07893949747085571,0.0854017436504364,0.06719315052032471,0.05079609155654907,0.04914653301239014,-0.029111027717590332,0.10046660900115967,0.07259520888328552,0.11952698230743408,0.061965882778167725,0.10444104671478271,0.033408790826797485,0.09155511856079102
2,0.0,0.0,0.041625604033470154,-0.09300482273101807,0.07065890729427338,-0.19912266731262207,0.07970412075519562,-0.2867816984653473,0.06640373170375824,-0.3769502639770508,-0.007742881774902344,-0.13537085056304932,0.12100087106227875,-0.09878802299499512,0.1069251149892807,-0.08395195007324219,0.06473208963871002,-0.10186898708343506,-0.03140316903591156,-0.05056333541870117,0.11759315431118011,-0.02409261465072632,0.09303294122219086,-0.025012075901031494,0.05007673799991608,-0.041708946228027344,-0.03294110298156738,0.02566760778427124,0.10808537900447845,0.0363275408744812,0.08428601920604706,0.03509533405303955,0.04852057993412018,0.02331596612930298,-0.022416889667510986,0.08556324243545532,0.08336947858333588,0.09223723411560059,0.06996308267116547,0.08348286151885986,0.03934277594089508,0.07397794723510742
2,0.0,0.0,0.032341182231903076,-0.09553861618041992,0.10171839594841003,-0.20886456966400146,0.12613502144813538,-0.3008115291595459,0.11962053179740906,-0.39665234088897705,0.05998691916465759,-0.1611996293067932,0.19444972276687622,-0.11468064785003662,0.17163634300231934,-0.12129664421081543,0.12708866596221924,-0.13923579454421997,0.04050999879837036,-0.07720178365707397,0.19134441018104553,-0.04288673400878906,0.15915986895561218,-0.05857253074645996,0.10693246126174927,-0.07177162170410156,0.041017085313797,0.0010818243026733398,0.18094435334205627,0.015043377876281738,0.15262684226036072,-0.00661236047744751,0.10738888382911682,-0.016465187072753906,0.05187639594078064,0.06659883260726929,0.1600283980369568,0.05760747194290161,0.1428278088569641,0.033998727798461914,0.10506480932235718,0.02749168872833252
2,0.0,0.0,0.03130003809928894,-0.0987822413444519,0.10228532552719116,-0.21403110027313232,0.12647613883018494,-0.30303990840911865,0.1205454170703888,-0.3960140347480774,0.06193479895591736,-0.16611748933792114,0.1994493007659912,-0.11667925119400024,0.17554014921188354,-0.1239551305770874,0.12992584705352783,-0.14190125465393066,0.041310518980026245,-0.0808941125869751,0.192324697971344,-0.04438889026641846,0.1604052484035492,-0.06387138366699219,0.11002632975578308,-0.07880383729934692,0.04132738709449768,-0.0020899176597595215,0.18129903078079224,0.014216065406799316,0.1530718207359314,-0.012481093406677246,0.1098623275756836,-0.02590423822402954,0.051643431186676025,0.06286203861236572,0.1602986752986908,0.05261629819869995,0.14330974221229553,0.027197837829589844,0.10768643021583557,0.018712222576141357
2,0.0,0.0,0.030629962682724,-0.0958031415939331,0.10170850157737732,-0.21112924814224243,0.1262894868850708,-0.30156558752059937,0.11808669567108154,-0.3951677978038788,0.055851370096206665,-0.16732430458068848,0.19131425023078918,-0.11600255966186523,0.17043885588645935,-0.12113755941390991,0.1271769106388092,-0.1398196816444397,0.03394380211830139,-0.08373123407363892,0.18534636497497559,-0.04451209306716919,0.15528956055641174,-0.06060284376144409,0.106244295835495,-0.07578307390213013,0.03409257531166077,-0.004581451416015625,0.17467457056045532,0.01467883586883545,0.14592409133911133,-0.008377909660339355,0.10337391495704651,-0.02152860164642334,0.044604480266571045,0.06156623363494873,0.1530362367630005,0.056754469871520996,0.13638728857040405,0.03254210948944092,0.10222688317298889,0.022401630878448486
2,0.0,0.0,0.03287942707538605,-0.0930185317993164,0.10403698682785034,-0.2043473720550537,0.12901929020881653,-0.2970373034477234,0.12207096815109253,-0.3918547034263611,0.052819013595581055,-0.16657859086990356,0.18718189001083374,-0.11694061756134033,0.1661747694015503,-0.12018215656280518,0.12469998002052307,-0.13827401399612427,0.03028079867362976,-0.08307284116744995,0.18202662467956543,-0.042058587074279785,0.14956355094909668,-0.0571061372756958,0.10075226426124573,-0.07457858324050903,0.03091031312942505,-0.004323840141296387,0.17280030250549316,0.015185773372650146,0.1413886845111847,-0.006114602088928223,0.0989222526550293,-0.020369529724121094,0.04284682869911194,0.06294167041778564,0.15356460213661194,0.058720290660858154,0.13321053981781006,0.037405967712402344,0.09693273901939392,0.0275193452835083
2,0.0,0.0,0.03430639207363129,-0.0947883129119873,0.10926905274391174,-0.20918655395507812,0.13668572902679443,-0.30201858282089233,0.13035359978675842,-0.3956165313720703,0.06298872828483582,-0.17348629236221313,0.19633454084396362,-0.12112915515899658,0.17229312658309937,-0.12253600358963013,0.1288270652294159,-0.14102768898010254,0.0401664674282074,-0.09234035015106201,0.18944597244262695,-0.04859888553619385,0.1579577624797821,-0.0631636381149292,0.10994046926498413,-0.08017867803573608,0.03897199034690857,-0.01359647512435913,0.17851021885871887,0.009465932846069336,0.148739755153656,-0.01148456335067749,0.10654324293136597,-0.025229275226593018,0.04894906282424927,0.05450785160064697,0.1585451066493988,0.051741182804107666,0.14207357168197632,0.029272735118865967,0.1084730327129364,0.018416225910186768
2,0.0,0.0,0.03316605091094971,-0.09302884340286255,0.10748383402824402,-0.20108723640441895,0.13543131947517395,-0.2892566919326782,0.12713822722434998,-0.3845352232456207,0.05302244424819946,-0.1622220277786255,0.18718239665031433,-0.10490930080413818,0.16807469725608826,-0.11203312873840332,0.1273169219493866,-0.1339007019996643,0.029252231121063232,-0.07852071523666382,0.1801561415195465,-0.032657623291015625,0.1512744426727295,-0.05055469274520874,0.10405251383781433,-0.06868785619735718,0.028554588556289673,0.0013439059257507324,0.16917911171913147,0.025496959686279297,0.1421709954738617,0.0016698241233825684,0.10115689039230347,-0.013687610626220703,0.039040952920913696,0.06841391324996948,0.14775490760803223,0.06647926568984985,0.13231465220451355,0.04266977310180664,0.09932440519332886,0.031577467918395996
